synergy	colval
-149.25	88.3636363636
-79.8541666667	26.6666666667
-475.418154762	519.527236652
0.0	5.5
124.015625	681.4
-21.75	1.2
-260.895833333	286.678571429
-55.2917082004	707.44011361
-597.725	703.0625
0.0	94.15
0.0	10.0
-31.6666666667	477.0
-94.3472222222	131.48164907
0.0	3.0
0.0	20.5
-92.3125	64.1388888889
-135.895833333	293.666666667
-224.583333333	296.612820513
-98.9326923077	164.211864407
0.0	1788.09090909
0.0	0.0
0.0	223.060606061
-8.875	168.5
-61.7083333333	501.995918367
121.31875	414.722622951
-35.21875	205.077777778
-148.119791667	269.993710692
0.0	81.7142857143
-117.25	53.7142857143
-40.5	102.826086957
-189.625	40.6315789474
-7.75	14.8
-77.75	96.0
-22.5	0.0
-46.7960526316	81.8115942029
-47.2444012493	134.428571429
54.5	354.99689441
-29.5416666667	298.676923077
-7.75	51.1818181818
867.020833333	1885.8245614
558.3375	2374.26904762
14.6838869464	1055.29952153
-142.625	102.714285714
27.3541666667	142.501594896
142.833333333	412.833333333
-14.3541666667	120.2
0.0	1.0
-868.855654762	477.431235431
0.0	0.0
-19.375	37.2666666667
94.3333333333	364.053429027
-198.291666667	82.8461538462
-249.014492754	469.706086957
-475.103370405	321.06790278
-100.375	3.66666666667
-210.541666667	129.431578947
0.0	21.0
0.0	21.5
0.0	166.666666667
-18.5	51.0
-73.5	6.0
-397.129166667	437.147368421
-190.15	563.927272727
-59.8472222222	2.0
-110.660714286	168.133333333
-6.08333333333	3.5
-105.333333333	274.971659919
0.0	330.666666667
-126.812847222	21.5
-1149.44097222	81.4285714286
37.9444444444	381.333333333
-51.6785714286	123.0
-27.25	141.782608696
-303.291666667	183.56833216
-80.5833333333	179.6
0.0	73.0
-52.75	386.775438596
-199.327380952	96.0909090909
-30.0833333333	84.625
-217.5	345.90942029
0.0	21.0
-233.5	13.6666666667
0.0	128.0
-22.2	142.714285714
-695.433333333	248.56864564
-115.484375	198.85
-260.177083333	197.208333333
-6.5	24.6
-190.708333333	47.1
-457.875	276.23015873
-50.5460526316	41.4782608696
0.0	39.5
0.0	0.333333333333
-9.35	17.5
0.0	59.4545454545
0.0	43.75
427.75	1418.48965307
-232.0	16.7142857143
0.0	16.0
