synergy	colval
-44.3	1.0
-45.5375	1.0
-34.8875	6.0
-49.125	2.0
-43.425	2.0
-36.3	3.0
-24.25	1.0
-61.55	2.0
-31.0625	3.0
-30.9625	1.0
-29.8125	23.0
-44.8375	1.0
-20.4625	10.0
-13.5	2.0
-53.8875	2.0
-27.8625	4.0
-31.0	3.0
-63.175	1.0
-55.0875	1.0
-18.325	1.0
-69.6375	2.0
-36.85	1.0
-32.025	1.0
-27.9375	13.0
-46.925	1.0
-46.1625	1.0
-32.05	3.0
-35.2625	1.0
-41.675	8.0
-48.8125	1.0
-38.4875	17.0
-34.725	10.0
-36.475	5.0
-29.7	2.0
-44.0375	1.0
-51.475	1.0
-27.5375	4.0
-29.4625	2.0
-22.075	3.0
-42.8125	2.0
-25.0125	3.0
-21.475	13.0
-72.725	3.0
-26.3625	3.0
-33.6875	1.0
-52.025	1.0
-40.4875	1.0
-41.225	1.0
-32.75	1.0
-62.55	1.0
-20.9125	2.0
-34.4875	2.0
-54.6375	1.0
-24.1875	3.0
-41.6875	3.0
-12.9	24.0
-65.975	23.0
-40.425	1.0
-43.8625	1.0
-72.0	3.0
-29.9625	12.0
-47.4625	5.0
-29.0625	3.0
-54.0	2.0
-40.875	2.0
-38.9375	2.0
-20.1625	31.0
-28.9	1.0
-31.7375	6.0
-29.0375	3.0
-56.2375	4.0
-46.775	5.0
-39.825	1.0
-47.8375	1.0
-64.55	2.0
-42.4125	2.0
-44.2625	1.0
-42.6375	1.0
-47.9125	1.0
-55.2	6.0
-79.125	1.0
-30.9625	2.0
-42.2375	3.0
-26.375	2.0
-56.3375	1.0
-52.1	2.0
-21.275	1.0
-25.5625	1.0
-65.375	2.0
-27.8	2.0
-33.525	2.0
-31.75	3.0
-34.95	2.0
-33.95	2.0
-36.425	1.0
-34.4125	2.0
-48.1	1.0
-34.95	3.0
-25.5125	1.0
-29.7625	2.0
-35.0375	2.0
-46.6125	39.0
-50.575	13.0
-41.275	1.0
-12.925	28.0
-38.3125	2.0
-32.0125	15.0
-28.0	1.0
-25.1375	4.0
-29.6125	14.0
-46.4875	9.0
-23.775	3.0
-44.8875	1.0
-48.3625	2.0
-52.5625	1.0
-40.8875	12.0
-47.2375	2.0
-34.9375	2.0
-90.8	2.0
-40.5375	4.0
-42.1375	7.0
-2.125	39.0
-36.425	1.0
-34.1125	1.0
-47.95	3.0
-45.8125	2.0
-40.5125	2.0
-57.4125	1.0
-45.1625	6.0
-39.4	4.0
-30.425	1.0
-34.4625	2.0
-36.1625	2.0
-42.175	3.0
-38.425	5.0
-43.8125	1.0
-70.4625	1.0
-34.625	3.0
-36.7125	2.0
-25.8	6.0
-27.4	1.0
-24.825	2.0
-39.6875	8.0
-37.225	1.0
-28.775	1.0
-41.2875	3.0
-48.475	1.0
-79.775	1.0
-52.0125	5.0
-13.75	10.0
-37.9875	1.0
-25.7375	19.0
-16.7625	3.0
-27.725	1.0
-26.425	5.0
-40.5	1.0
-48.4375	1.0
-40.5625	3.0
-32.8875	3.0
-32.85	1.0
-16.575	1.0
-32.0375	2.0
-20.625	1.0
-28.2375	1.0
-24.475	1.0
-45.075	1.0
-49.8375	2.0
-49.6125	10.0
-29.2	1.0
-47.85	3.0
-41.5625	1.0
-29.475	26.0
-49.575	1.0
-25.2625	29.0
-58.1875	1.0
-25.2875	13.0
-60.85	5.0
-45.9375	2.0
-30.9125	1.0
-20.025	1.0
-41.0625	2.0
-35.4125	1.0
-40.7875	1.0
-24.55	5.0
-6.1875	9.0
-34.3125	21.0
-27.325	1.0
-51.9	1.0
-28.3875	2.0
-43.25	5.0
-45.2875	2.0
-25.5	2.0
-73.675	4.0
-51.425	3.0
-24.525	8.0
-74.1	1.0
-41.05	1.0
-78.275	3.0
-30.375	4.0
-42.6125	2.0
-47.55	3.0
-45.15	3.0
-70.5	9.0
-34.95	1.0
-34.05	1.0
-46.275	2.0
-26.875	1.0
-47.85	3.0
-45.6625	2.0
-32.575	1.0
-45.0625	2.0
-37.8	2.0
-73.2375	11.0
-71.2625	2.0
-43.15	5.0
-36.3625	1.0
-52.6	10.0
-23.0625	2.0
-40.1875	3.0
-51.9	2.0
-60.725	2.0
-51.15	6.0
-44.5375	2.0
-32.5125	21.0
-53.4125	3.0
-34.875	1.0
-36.7875	12.0
-43.4875	1.0
-40.8	10.0
-37.6	1.0
-43.4125	16.0
-40.7625	3.0
-21.5125	2.0
-42.4875	1.0
-43.175	2.0
-50.475	9.0
-43.95	1.0
-44.3375	2.0
-32.5875	1.0
-29.5125	3.0
3.6875	37.0
-17.9125	7.0
-37.9625	6.0
-51.1375	4.0
-24.5125	1.0
-58.8	1.0
-25.325	1.0
-42.9875	2.0
-42.8375	1.0
-44.475	1.0
-44.7125	2.0
-62.5625	1.0
-67.4375	1.0
-34.575	4.0
-38.5125	3.0
-41.5125	14.0
-31.6625	1.0
-63.175	2.0
-39.6875	4.0
-45.7125	1.0
-60.5625	2.0
-30.2125	6.0
-63.3375	2.0
-38.3875	1.0
-76.4	6.0
-30.2625	4.0
-49.3125	3.0
-8.15	46.0
-37.7375	4.0
-34.825	1.0
-32.8625	1.0
-35.7375	1.0
-41.2	3.0
-59.6	1.0
-23.3875	2.0
-32.875	8.0
-33.35	2.0
-31.6375	1.0
-20.45	8.0
-46.85	11.0
-38.8375	3.0
-56.3125	1.0
-42.7	1.0
-39.3	3.0
-29.6625	3.0
-50.95	2.0
-38.6625	1.0
-74.075	1.0
-51.15	2.0
-35.075	2.0
-33.4875	7.0
-37.8	1.0
-44.475	2.0
-42.5875	1.0
-47.475	4.0
-51.6	5.0
-47.525	1.0
-35.0375	4.0
-16.6125	1.0
-36.6	1.0
-43.075	1.0
-21.4625	2.0
-31.8	2.0
-26.2125	1.0
-31.125	1.0
-23.3875	8.0
-47.2875	2.0
-42.6625	2.0
-19.7	14.0
-35.6375	2.0
-72.5875	4.0
-46.525	2.0
-20.25	6.0
-56.2	1.0
-64.475	3.0
-25.325	1.0
-56.675	1.0
-36.05	2.0
-45.8	1.0
-50.675	8.0
-44.4	4.0
-60.55	2.0
-46.75	7.0
-46.0	1.0
-33.5125	2.0
-57.6875	1.0
-32.7625	1.0
-29.35	2.0
-39.325	1.0
-31.0375	2.0
-36.15	2.0
-31.725	5.0
-34.5125	1.0
-52.725	1.0
-44.4	6.0
-54.4125	1.0
-32.7625	3.0
-54.5125	2.0
-36.4	8.0
-43.575	11.0
-13.95	1.0
-47.275	9.0
-39.6	1.0
-34.1125	3.0
-38.05	3.0
-19.2	8.0
-14.3375	15.0
-66.7625	3.0
-50.275	1.0
-33.7125	1.0
-44.475	7.0
-46.1875	1.0
