synergy	colval
-89.7386695552	6.75
-166.785715557	23.9166666667
-116.792400579	15.1666666667
-160.112770805	11.0
-89.0002843694	-3.0
-172.117374897	7.7
-37.7084323249	-1.72727272727
-125.297491611	14.25
-133.149742574	14.0333333333
-16.6786560495	4.0
-161.212834903	7.5
-122.498183726	7.16666666667
-100.965503505	5.33333333333
-58.441113397	3.5
-31.1238381911	5.9
-91.9394990327	4.0
-176.79329878	24.0
-146.284448603	-3.0
-152.617034478	13.0
-50.2746413608	7.0
-75.7208680641	8.83333333333
-105.317290893	5.83333333333
-124.495977928	5.5
-133.116000705	3.36666666667
-157.035311967	9.0
-30.1374685964	1.5
-109.258455885	-2.5
-115.868396989	5.5
-156.05571252	22.1666666667
-116.249422643	2.2
-203.799132234	26.6666666667
-75.2411652175	6.25
-47.3684849373	1.5
-30.6156436976	4.0
-57.051601351	4.5
-188.707414214	24.6166666667
-158.794036534	7.33333333333
-219.432316279	28.6666666667
-112.033501192	-3.0
-189.042923767	20.6666666667
-101.719938495	3.5
-78.2156844446	5.6
-119.212272412	10.8333333333
-130.224922217	93.0904761905
-157.201546932	10.8333333333
-216.374594354	33.6666666667
-76.1061528253	-2.16666666667
-134.389370764	6.66666666667
-67.4647684305	4.33333333333
-89.1509030214	4.0
-141.040847737	8.73333333333
-136.934255018	26.6
-135.290365467	-4.5
-145.236502358	3.5
-202.830695243	7.93333333333
-94.4734115648	3.0
-141.670908852	8.66666666667
-146.136201531	5.0
-127.764372484	0.833333333333
-151.118852261	4.0
-49.7622710099	6.5
-176.330402907	7.27272727273
-126.203328387	3.0
-175.950605465	15.0
-22.2754323817	3.0
-254.409618729	30.0
-178.810473575	11.4
-32.0820486218	0.5
-23.4650300968	3.5
-105.336801225	7.33333333333
-57.6685336515	5.0
-58.0576362267	1.5
-81.7017854764	10.6666666667
-208.068441273	23.9166666667
-15.6121513134	6.5
-211.219073936	3.7
-115.832061002	2.77272727273
-222.59855582	5.5
-34.2337803592	5.4
-165.683572314	12.0
-141.485039313	10.7142857143
-164.738700155	71.15
-238.398149437	50.75
-32.9933164268	4.0
-96.9379714124	9.0
-129.156869397	10.5833333333
-130.912665892	6.5
-104.101681498	2.0
-157.251303481	44.4166666667
-16.0519061114	2.5
-121.327135356	2.5
-104.900032644	-2.0
-93.8357076947	8.83333333333
-72.4036886632	1.0
-97.5513712875	0.833333333333
-147.031399585	15.2555555556
-156.25408197	9.33333333333
-35.4062930039	2.0
-34.7496474041	4.0
-119.081621318	4.0
-148.779874795	-1.33333333333
-84.8790514879	0.0
-202.849340626	13.5
-161.847426054	26.2833333333
-79.3768181595	7.4
-38.905936288	6.0
-75.975694963	-1.0
-30.6172954826	6.5
-83.8468564405	-1.0
-137.212961503	5.66666666667
-100.919356767	0.25
-55.2420474778	3.5
-214.622276846	20.0555555556
-176.781189939	-0.5
-83.1961806835	12.0
-224.187653758	18.5
-85.5906177055	5.83333333333
-94.4415665587	5.0
-15.8694160389	4.0
-92.4123764486	3.5
-169.724371144	10.0833333333
-101.329662599	0.5
-67.1515113046	6.03333333333
-125.045516119	11.1666666667
-132.882936847	1.83333333333
-36.8782501072	4.0
-132.164103367	6.77272727273
-185.782591973	20.6666666667
-24.2248594006	2.5
-36.6196210972	3.0
-44.9356746936	11.8333333333
-141.407251897	3.83333333333
-116.599011656	2.0
-21.5074229028	3.0
-102.110160547	6.5
-154.619347694	7.33333333333
-39.2767829575	0.5
-173.653510715	10.5
-24.9572969193	5.0
-160.070536445	11.3666666667
-227.569871103	8.53333333333
-53.7539073135	4.0
-169.910625137	9.5
-66.3132211564	1.0
-37.8379467452	6.5
-3.95739589726	2.0
-136.290655076	9.33333333333
-118.882285413	7.66666666667
-150.331381112	5.83333333333
-130.209751335	8.0
-95.0777473983	7.0
-56.2163879549	7.0
-76.3819449192	20.5333333333
-6.85577822004	2.5
-101.143452854	6.43333333333
-99.9640056804	7.0
-55.1600514433	7.0
-23.106279477	4.25
-105.033465166	11.6818181818
-206.917612406	22.0714285714
-160.885052631	8.7
-41.7260300434	4.0
-55.4502371444	4.0
-55.7733787392	6.43333333333
-156.443191855	6.0
-167.124302663	18.0
-26.1122538445	2.0
-185.851911167	8.57142857143
-187.017044425	27.5
-171.212543245	2.75
-124.786648875	6.0
-187.990872063	-0.5
-83.1349535723	8.5
-87.2065612482	4.5
-12.1689932871	0.5
-60.4596293409	-2.0
-186.415757185	1.0
-99.783796524	-0.5
-35.190502888	4.5
-192.644609821	9.41666666667
-50.9286088212	5.83333333333
-109.350055032	4.2
-166.10809624	24.7833333333
-58.7322887751	5.0
-127.7179481	23.5
-57.2914219402	2.5
-157.23462422	66.0
-110.620599677	-0.5
-38.1832993298	6.5
-121.424428731	15.5
-77.6459273937	0.0
-23.2084829874	5.0
-92.0219633313	-4.5
-58.7021026807	3.5
-170.169884	60.4166666667
-64.748081642	7.83333333333
-37.4829572535	0.0
-72.924107615	2.0
-113.080903938	14.0333333333
-140.415548292	6.16666666667
-166.140733486	6.5
-210.382137968	37.9166666667
-182.865293471	16.75
-212.926390713	13.6
-149.720086786	0.0
-100.697120634	-1.0
-159.506770428	31.5
-108.70890477	9.0
-133.685289711	6.16666666667
-26.1035449689	1.5
-146.330974929	10.119047619
-165.838090257	11.9047619048
-135.491518344	11.6666666667
-10.6776591027	0.5
-59.8373237736	1.0
-50.475633291	8.5
-84.6940171935	6.0
-13.0957296206	3.0
-11.0976918197	1.5
-152.531010588	11.5
-163.843724229	18.5
-42.125512244	4.5
-128.686774509	6.5
-150.851766353	13.0
-127.672994783	5.25
-81.2566557637	5.5
-86.7175490564	2.33333333333
-112.195388486	5.63333333333
-105.181767992	-0.166666666667
-165.920460474	38.3166666667
-77.3481169987	5.0
-108.154024995	-4.0
-122.356122405	3.0
-66.3147435739	1.83333333333
