synergy	colval
-112.645099329	21.7095459402
-72.2314858268	14.5062820513
-17.2648888322	4.26
-84.3339685506	16.3627083333
-22.4816572417	3.78444444444
-115.790054339	54.4431570513
-60.7591154958	7.65522649573
-113.485859322	29.2132638889
-72.0387375053	11.8926666667
-53.3980882369	9.09266666667
-109.796021648	44.5454305556
-59.0948394074	14.4727083333
-116.919309559	89.9666570513
-70.6675036696	9.21499038462
-22.8382228319	1.64
-50.8933200591	4.934375
-58.8579730676	7.01548611111
-65.5040738991	14.2783333333
-70.7380569166	14.9029487179
-111.007705545	41.1430416667
-119.976387008	41.4364903846
-123.943973871	47.5008237179
-127.431170194	59.1665459402
-99.7138072046	34.2675
-21.7285410686	5.19166666667
-43.6738613479	6.23961538462
-62.6982016434	12.3477777778
-96.7269230683	28.7556570513
-7.2806938953	4.325
-62.7417191839	11.054375
-58.2781872385	6.524375
-25.3318834323	5.88166666667
-76.7121229138	21.1258194444
-19.0614350197	6.095
-62.5020381325	17.144375
-121.983795528	49.4076570513
-75.3462457419	12.0177083333
-105.940716188	32.9182126068
-87.7102752626	23.1233333333
-36.0522733359	4.84111111111
-78.054165904	14.6932638889
-26.7910933247	5.28111111111
-94.1617571743	18.7523237179
-70.2043303453	16.4472222222
-96.5554588138	15.7615972222
-99.2954211341	29.1206570513
-70.8410333085	12.5328333333
-84.2203361211	12.7509903846
-23.2005878623	3.08166666667
-35.438203416	6.587
-55.5857364696	8.25899038462
-109.380316574	51.9462126068
-32.3505891009	6.87611111111
-13.2068643587	3.441
-39.244179614	7.87722222222
-72.9851999523	14.2491666667
-44.2779940165	7.26666666667
-65.1211688129	12.9346153846
-56.9553987156	16.0783333333
-44.3033078071	1.684375
-86.0126072488	33.196875
-27.1467168223	14.265
-113.119127303	22.9657638889
-56.4774345387	13.164375
-78.4279650952	12.4989903846
-76.5169246482	21.0704861111
-10.3515501153	4.237
-99.1865499583	14.5071527778
-101.91336967	26.0920459402
-103.19645387	31.4923237179
-18.1584320268	5.665
-86.7962037675	15.1139903846
-40.5635276669	5.91961538462
-117.39672652	26.6774305556
-96.8734791471	29.4585042735
-123.846772274	40.9109305556
-23.3739482176	7.23111111111
-18.8180889138	3.82111111111
-83.5687920303	17.4089903846
-117.103698366	60.3056570513
-52.4354093909	8.88888888889
-43.3428367969	5.32666666667
-62.9391254078	15.2654861111
-76.8343846312	17.1327083333
-112.039091973	64.8789487179
-87.0423506475	16.9827083333
-25.6760159144	10.77
-52.8143836914	5.83270833333
-77.1983739268	15.9268376068
-127.120010226	43.1940459402
-54.1920478374	10.6160416667
-78.5654310905	20.5727083333
-36.9115882087	7.35166666667
-94.5386311392	48.7773376068
-70.403693614	12.5447083333
-90.8740212038	14.9737083333
-16.6546093628	3.33
-12.977336044	1.86
-54.6465833478	5.4725
-60.1982375795	4.33972222222
-59.4517807642	11.8658333333
-58.0409564506	4.87888888889
-77.2881311296	14.4127083333
-21.1951291963	4.245
-6.04291019946	0.966666666667
-53.1501519283	12.4876709402
-36.2048194991	6.8675
-56.9297945668	8.57659722222
-67.6748508567	9.22822649573
-109.384016698	22.5702083333
-77.7892037843	21.3857264957
-84.8669013892	15.1327083333
-16.7787911601	7.58
-43.4023885602	7.40888888889
-25.5290974206	3.82
-25.8335926932	4.98422222222
-48.7570511004	8.29083333333
-68.2085126154	15.1925
-98.4692417078	23.3712083333
-102.580148876	37.4623237179
-82.2569258242	12.3168376068
-119.524267121	46.5866570513
-92.8946694269	16.0038194444
-90.205027317	27.6595459402
-11.5733812374	3.94833333333
-42.9663824126	9.065
-34.5581313781	7.77611111111
-77.5853885453	8.77899038462
-113.973487369	56.6020416667
-64.175866716	15.824375
-53.0043927661	12.7877777778
-96.3853318191	87.1197126068
-96.7778161148	23.971875
-66.1316308581	26.8957264957
-79.979170683	18.9939903846
-77.0090995243	14.1638194444
-30.3511982651	8.006
-47.6475460921	12.6533333333
-98.6611102963	30.7852083333
-43.298116875	6.964375
-67.3436743512	14.4216666667
-28.8656211359	4.17222222222
-62.9441502279	15.5703333333
-36.2494121145	4.364375
-76.1887282439	14.1447083333
-26.9725552737	5.1675
-90.7071775247	15.7266570513
-6.61006056729	1.55
-93.7118605797	24.9804861111
-101.518850289	22.1406570513
-87.6462210425	11.1340972222
-17.5147220789	7.65333333333
-10.8037883622	4.22
-67.5482239433	13.7676666667
-19.2281092828	3.295
-103.808348012	22.1201709402
-69.3948372442	10.272875
-9.43318274734	2.935
-83.0675872158	12.0238194444
-58.6937908022	11.8432264957
-44.2802255453	2.554375
-95.3833971053	15.2446153846
-43.0651391823	12.2061111111
-14.8992756015	1.42
-76.3486836948	22.2844444444
-74.0964469669	8.67048611111
-33.0448175566	5.58833333333
-1.88999810998	1.43
-42.2117410148	11.2911111111
-41.0560965305	9.99961538462
-98.2313580507	24.0429861111
-56.1346740102	8.93270833333
-75.5479688833	15.0422820513
-56.3795562644	12.419375
-52.5783067628	11.6275
-10.2053733037	6.66
-71.4963626909	12.246875
-13.2145028131	4.182
-71.0392901288	16.5618376068
-46.6874049994	12.7086111111
-83.9287066789	10.3546527778
-92.8738211748	16.0130416667
-114.898409997	47.3455459402
-110.548374504	46.6106570513
-99.2713213005	15.4473237179
-86.2863395856	17.746875
