ingredients,rating
"ice-cubes,gin,vermouth-sweet,maraschino-berry",20
"ice-cubes,scotch-whisky,absinthe,vermouth-sweet,simple-syrup",10
"ice-cubes,gin,green-chartreuse,vermouth-sweet,orange-bitters,lemon",10
"ice-cubes,absolut-vodka,apple-juice,pineapple-juice,lime-juice",30
"ice-cubes,bourbon,pineapple-juice,simple-syrup,lemon-juice,cherry,pineapple",50
"ice-cubes,malibu-rum,tequila,kahlua,peach-schnapps,pineapple-juice,maraschino-berry,orange",10
"ice-cubes,bourbon,dry-vermouth,pastis",10
"ice-cubes,rye-whiskey,grenadine,vermouth-sweet,orange-bitters",20
"ice-cubes,light-rum,lemon-juice,orange-juice,runny-honey",45
"ice-cubes,absolut-vodka,hazelnut-liqueur,white-cacao-liqueur",40
"ice-cubes,gin,vermouth-sweet,orange",20
"ice-cubes,absolut-vodka,egg-white,pineapple-juice,triple-sec",30
"ice-cubes,cognac,light-rum,kahlua",20
"ice-cubes,gin,green-chartreuse,vermouth-sweet,orange-curacao,maraschino-berry",10
"cognac,cider,orange",44
"crushed-ice,tequila,lime-juice,raspberry-puree,simple-syrup,champagne,raspberry",50
"ice-cubes,spiced-rum,milk,kahlua,vanilla-ice-cream",20
"ice-cubes,crushed-ice,aged-rum-of-cuban-type,bourbon-peach-flavored,lime-cordial,lime-juice,pineapple-juice,maraschino-berry,pineapple",10
"ice-cubes,bourbon,bitters,ginger-ale,lemon",50
"ice-cubes,crushed-ice,sloe-juice,lemon-juice,simple-syrup,blackberry-liqueur,mint-leaf",50
"cider-hot,calvados,runny-honey,lemon,orange,cinnamon-cane",66
"ice-cubes,crushed-ice,dark-rum-of-jamaican-type,passionfruit-syrup,lime-juice,lime,maraschino-berry",51
"ice-cubes,gin,orange-juice,orange-curacao,orange",20
"ice-cubes,dark-rum-of-jamaican-type,light-rum,passionfruit-juice,orange-juice,pineapple-juice,lime-juice,passionfruit-syrup,maraschino-berry,pineapple",40
"ice-cubes,canadian-whisky,dark-rum-of-jamaican-type,light-rum,cranberry-juice,guava-juice,triple-sec,lemon-juice,grenadine",30
"ice-cubes,absolut-vodka,tequila,kahlua",20
"ice-cubes,cognac,egg-yolk,orange-curacao,milk",10
"ice-cubes,crushed-ice,scotch-whisky,light-rum,lemon-juice,soda-water,lemon,maraschino-berry",20
"crushed-ice,absolut-vodka,simple-syrup,lemon-juice,bitters,mint-leaf",20
"ice-cubes,absolut-vodka,apple-juice,campari,passionfruit-juice,simple-syrup,lime",40
"ice-cubes,tequila,cream,kahlua,black-raspberry-liqueur,flowers-edible",40
"ice-cubes,light-rum,lime-juice,triple-sec,green-mint-liqueur",10
"ice-cubes,tequila,kahlua",40
"ice-cubes,cognac,egg,benedictine-dom,white-cacao-liqueur",20
"ice-cubes,dark-rum-of-jamaican-type,kahlua,egg-liqueur,grenadine",30
"crushed-ice,dark-rum-of-jamaican-type,kahlua,blackberry,blueberry",10
"ice-cubes,cognac,orgeat-almond-syrup,lime-juice,bitters,lime",30
"ice-cubes,dark-rum-of-jamaican-type,kahlua,pineapple-juice",20
"ice-cubes,bourbon,apricot-brandy",20
"ice-cubes,bourbon,cherry-brandy,orange-juice,whisky-honey-liqueur-drambuie,grenadine",20
"ice-cubes,gin,lime-juice,bitters,tonic-water",33
"ice-cubes,light-rum,lemon-juice,pineapple-juice,simple-syrup",30
"ice-cubes,cognac,orgeat-almond-syrup,bitters,lemon",46
"ice-cubes,sambuca,blackberry-liqueur,cream-liqueur,kahlua,grenadine",30
"ice-cubes,light-rum,pineapple-juice,melon-liqueur,triple-sec,pineapple",30
"ice-cubes,bourbon,orange-juice",30
"coffee,egg-liqueur,cream,coffee-bean",30
"ice-cubes,gin,grapefruit-juice,triple-sec",46
"ice-cubes,bourbon,anisette,strega,orange",22
"ice-cubes,bourbon,benedictine-dom,lemon,papaya",20
"ice-cubes,aged-rum-of-cuban-type,orange-juice,mango-puree,vanilla-liqueur,vanilla-syrup,bitters,peach",40
"ice-cubes,bourbon,absolut-vodka,light-rum,lemon-juice",40
"ice-cubes,scotch-whisky,egg-yolk,port-red,simple-syrup,champagne",30
"ice-cubes,crushed-ice,bourbon,egg-white,lemon-juice,port-red,soda-water,lemon,maraschino-berry",20
"ice-cubes,absolut-vodka,simple-syrup,lime-juice,lemon-juice,bitters,soda-water",50
"ice-cubes,bourbon,lemon-juice,simple-syrup,williams-pear-liqueur,cranberry-juice,pear",50
"ice-cubes,cognac,egg,lemon-juice,anisette,bitters,soda-water",30
"ice-cubes,dark-rum-of-jamaican-type,gin,lime-juice,simple-syrup",10
"ice-cubes,absolut-vodka,kiwi-puree,simple-syrup",50
"champagne,peach",2
"ice-cubes,aged-rum-of-cuban-type,absolut-vodka,dark-cacao-liqueur",20
"ice-cubes,absolut-vodka,pineapple-juice,pisang-ambon,mandarines-liqueur",22
"ice-cubes,dry-vermouth,gin,pastis",10
"white-wine,black-currant-liqueur",50
"ice-cubes,absolut-vodka,benedictine-dom,campari,lemon-juice",20
"ice-cubes,bourbon,fernet-branca,grape-juice,orange,pineapple",20
"ice-cubes,grapefruit-juice,elderflower-cordial,kiwi",50
"ice-cubes,orange-juice,port-red,simple-syrup,orange",20
"ice-cubes,gin,apricot-brandy,pineapple-juice,passionfruit-juice,triple-sec,mint-leaf,orange",30
"ice-cubes,absolut-vodka,cranberry-juice,lime-juice,orange-juice,amaretto,melon-liqueur",40
"crushed-ice,absolut-ruby-red,lime",40
"ice-cubes,absolut-citron,elderflower-cordial,lemon-juice,tonic-water,lemon",44
"ice-cubes,orange-flavored-brandy,lemonade,black-raspberry-liqueur,lime-juice,lime",44
"ice-cubes,orange-flavored-brandy,cranberry-juice,passionfruit-juice,champagne,strawberry",56
"ice-cubes,absolut-vodka,lime-juice,simple-syrup,blackberry-liqueur,orange-bitters",40
"ice-cubes,absolut-vodka,absolut-citron,lemon-juice,simple-syrup,triple-sec,lemon",49
"overproof-rum,kahlua",20
"ice-cubes,cream,dark-cacao-liqueur,lime-juice",20
"ice-cubes,bison-grass-flavored-vodka,lime-cordial,violet-liqueur,lemon-juice",40
"ice-cubes,bourbon,lime-juice,orange-curacao,lime",30
"ice-cubes,light-rum,gin,tequila,lemon-juice",20
"ice-cubes,orange-juice,cherry-brandy,cherry-liqueur,champagne",30
"ice-cubes,bourbon,dry-vermouth,vermouth-sweet,campari,galliano,maraschino-berry",20
"ice-cubes,light-rum,vermouth-sweet",10
"ice-cubes,gin,dry-vermouth,orange-juice,grenadine,lemon-juice,soda-water",30
"ice-cubes,bourbon,applejack,lemon-juice,orange-bitters",39
"ice-cubes,orange-flavored-brandy,tequila,pineapple-juice,galliano",30
"ice-cubes,dry-vermouth,gin,peach-liqueur",11
"ice-cubes,tequila,guava-juice,mint-leaf",35
"ice-cubes,absolut-vodka,lychee-liqueur,violet-liqueur,blue-curacao,flowers-edible,mint-leaf",50
"ice-cubes,absolut-vodka,dry-vermouth,lemon-juice,green-olive",20
"ice-cubes,tequila,orange-juice,black-raspberry-liqueur,lime-juice,sour-mix,triple-sec,lime",15
"ice-cubes,absolut-vodka,passionfruit-liqueur,grapefruit-juice,passionfruit",46
"ice-cubes,light-rum,gin,spiced-rum,lemon-juice,amaretto,cola,lime",30
"ice-cubes,absolut-vodka,light-rum,gin,tequila,lemon-juice,cola,triple-sec,lime",50
"ice-cubes,bourbon,sherry,vermouth-sweet,orange-bitters,maraschino-berry",20
"ice-cubes,absolut-vodka,lychee-liqueur,simple-syrup,champagne,lychee",49
"ice-cubes,cognac,chocolate-liqueur,milk",43
"ice-cubes,bourbon,green-curacao,orange-curacao,lemon,maraschino-berry",45
"ice-cubes,crushed-ice,cream,kahlua,coconut-liqueur,creme-de-menthe-white",28
"ice-cubes,gin,tequila,lemon-juice,grenadine",46
"crushed-ice,gin,lemon-juice,simple-syrup,mint-leaf",43
"ice-cubes,malibu-rum,cola,lime",55
"ice-cubes,absolut-mango,cranberry-juice,mango-juice,mango",52
"ice-cubes,bourbon,lemon-juice,ginger-ale,lemon",44
"ice-cubes,absolut-vodka,simple-syrup,mango",30
"ice-cubes,absolut-vodka,orange-flavored-brandy,mango-juice,lime-juice,simple-syrup",49
"ice-cubes,absolut-mango,lemon-juice,simple-syrup,tonic-water,mango",50
"ice-cubes,absolut-apeach,simple-syrup,lemon-juice,peach-liqueur,mango",50
"ice-cubes,rye-whiskey,vermouth-sweet,bitters,maraschino-liqueur,maraschino-berry",80
"ice-cubes,absolut-mandrin,lemon-juice,absolut-tune,raspberry",50
"absolut-raspberri,champagne",43
"ice-cubes,light-rum,dry-vermouth,banana-liqueur,whisky-honey-liqueur-drambuie,lemon",16
"ice-cubes,gin,dark-cacao-liqueur",20
"ice-cubes,bourbon,vermouth-sweet,anisette",20
"ice-cubes,tequila,lime-juice,triple-sec",80
"ice-cubes,apricot-brandy,absolut-vodka,orange-juice,orange-curacao,campari",48
"ice-cubes,tequila,triple-sec,lime-juice,pomegranate-juice,lime",33
"ice-cubes,rye-whiskey,lemon-juice,simple-syrup,grenadine,maraschino-berry",50
"ice-cubes,crushed-ice,bourbon,cranberry-juice,lemon-juice,black-raspberry-liqueur,simple-syrup,raspberry",30
"ice-cubes,canadian-whisky,orange-curacao,bitters,lemon,orange",30
"ice-cubes,absolut-vodka,milk,blueberry-syrup,blueberry",50
"ice-cubes,scotch-whisky,lemon-juice,simple-syrup,green-chartreuse,vermouth-sweet,maraschino-berry",20
"ice-cubes,bourbon,vermouth-sweet,grenadine,pastis",14
"ice-cubes,bourbon,vermouth-sweet,cherry-brandy,pastis",20
"ice-cubes,gin,dry-vermouth,orange-juice,vermouth-sweet,absinthe,orange",20
"ice-cubes,absolut-vodka,orange-juice,whisky-honey-liqueur-drambuie,lime-juice,orange",33
"light-rum,soda-water,cherry",4
"ice-cubes,gin,galliano,lime-cordial",11
"ice-cubes,light-rum,creme-de-menthe-white,lime-juice",20
"ice-cubes,tequila,passionfruit-juice,lemon-juice,lime",50
"ice-cubes,gin,dry-vermouth,melon-liqueur,green-chartreuse",10
"ice-cubes,apricot-brandy,bourbon,orange-juice,orange-curacao,maraschino-berry",40
"ice-cubes,spiced-rum,orange-juice,papaya-juice,lime-juice,triple-sec",40
"tequila,coffee,simple-syrup",30
"ice-cubes,bourbon,apricot-brandy,vermouth-sweet,pastis,maraschino-berry",16
"ice-cubes,tequila,simple-syrup,mandarin",5
"ice-cubes,bourbon,orange-curacao,lemon",30
"ice-cubes,tequila,cognac,vermouth-sweet",30
"ice-cubes,malibu-rum,light-rum,cream,milk,melon-liqueur,white-cacao-liqueur",47
"ice-cubes,gin,lemon-juice,simple-syrup,basil,grape",30
"ice-cubes,absolut-vodka,melon-liqueur,pineapple-juice,melon",30
"ice-cubes,absolut-mandrin,mandarines-liqueur,lemon-juice,simple-syrup",43
"absolut-vodka,kahlua,soda-water",20
"crushed-ice,bourbon,simple-syrup,mint-leaf",80
"ice-cubes,absolut-vodka,absinthe,green-olive",51
"ice-cubes,light-rum,orange-flavored-brandy,lemon-juice,orange-bitters",41
"ice-cubes,light-rum,rye-whiskey,lemon-juice,simple-syrup",22
"ice-cubes,light-rum,pineapple-juice,hazelnut-liqueur,triple-sec,grenadine",32
"ice-cubes,absolut-vodka,tequila,grenadine,orange-juice,maraschino-berry,pineapple",23
"ice-cubes,absolut-vodka,cream-liqueur,kahlua",43
"ice-cubes,absolut-vodka,cream-liqueur,kahlua",35
"ice-cubes,cognac,kahlua",45
"ice-cubes,absolut-vodka,apple-juice,campari,passionfruit-juice,simple-syrup",52
"peach-puree,absolut-tune",50
"ice-cubes,orange-flavored-vodka,lime-juice,simple-syrup,mint-leaf",32
"ice-cubes,absolut-vodka,orange-juice,cream,galliano,triple-sec,orange",35
"ice-cubes,bourbon,whisky-honey-liqueur-drambuie,amaretto,bitters",32
"crushed-ice,light-rum,simple-syrup,lime-juice,mint-leaf,soda-water",83
"ice-cubes,absolut-raspberri,blackberry-liqueur,yellow-chartreuse,orange-juice,lemon-juice",20
"ice-cubes,absolut-vodka,lemon-juice,triple-sec",45
"ice-cubes,absolut-vodka,cream,cream-liqueur,kahlua",47
"ice-cubes,absolut-vodka,apple-juice,mango-puree,simple-syrup,yoghurt,cucumber",54
"ice-cubes,tequila,lemon-juice,simple-syrup,mint-leaf",33
"ice-cubes,absolut-vodka,cherry-liqueur,lemon-juice,orange-juice,banana-liqueur,banana,maraschino-berry",50
"ice-cubes,absolut-vodka,lemon-juice,white-cacao-liqueur",38
"ice-cubes,irish-whiskey,dry-vermouth,applejack",17
"ice-cubes,dry-vermouth,gin,vermouth-sweet,orange-bitters,creme-de-menthe-white",22
"ice-cubes,bourbon,dry-vermouth,campari,lemon",27
"ice-cubes,gin,vermouth-sweet,orange-curacao,orange",43
"ice-cubes,gin,triple-sec,vermouth-sweet,maraschino-berry",18
"ice-cubes,rye-whiskey,lemon-juice,grenadine",10
"ice-cubes,gin,violet-liqueur,egg-white",14
"crushed-ice,absolut-mandrin,light-rum,lime-juice,simple-syrup,mandarines-liqueur,mint-leaf",42
"ice-cubes,gin,strawberry-puree,strawberry-liqueur,lemon-juice,balsamico-vinegar,champagne,mint-leaf",53
"ice-cubes,crushed-ice,bison-grass-flavored-vodka,cream,black-raspberry-liqueur,simple-syrup",17
"ice-cubes,dry-vermouth,gin,vermouth-sweet,orange-juice,lemon",18
"ice-cubes,crushed-ice,gin,lime-juice,papaya-juice,bitters,soda-water",33
"ice-cubes,irish-whiskey,vermouth-sweet,bitters",12
"ice-cubes,crushed-ice,absolut-mandrin,orange-juice,lemon-juice,simple-syrup",32
"ice-cubes,bourbon,bitter,sugar-cube-white,orange",94
"ice-cubes,crushed-ice,bourbon,lime-juice,grenadine,soda-water,orange",21
"ice-cubes,absolut-mandrin,simple-syrup,pink-grapefruit-juice,orange,straw",30
"ice-cubes,absolut-vodka,apple-juice-fresh-pressed,calvados,bitters,apple",55
"ice-cubes,aged-rum-of-cuban-type,cranberry-juice,apple-juice-fresh-pressed,passionfruit-liqueur,lime-juice,mint-leaf",18
"absolut-raspberri,orange-juice,orange,straw",20
"ice-cubes,light-rum,apricot-brandy",22
"ice-cubes,dark-rum-aged,lime-juice,yellow-chartreuse,white-cacao-liqueur,grenadine",16
"ice-cubes,rye-whiskey,whisky-honey-liqueur-drambuie,lemon-juice,orange-juice,orange-bitters,maraschino-berry",18
"tequila,absinthe",50
"ice-cubes,gin,grapefruit-juice,maraschino-liqueur,lime-juice,simple-syrup,orange",34
"ice-cubes,bourbon,dubonnet,bitters,orange-curacao,pastis,lemon,orange,pineapple",48
"ice-cubes,irish-whiskey,bitters,lemon-juice",11
"ice-cubes,absolut-vodka,orange-flavored-brandy,lemon-juice,simple-syrup,ginger-ale",41
"ice-cubes,gin,orange-juice,simple-syrup,soda-water",21
"orange-rum,green-oolong-tea-hot,runny-honey,triple-sec,orange",48
"ice-cubes,gin,calvados,pastis,maraschino-berry",15
"ice-cubes,absolut-vodka,eau-de-vie,cream,kahlua",34
"ice-cubes,aged-rum-of-cuban-type,lemon-juice,amaretto,simple-syrup,white-peach-puree",40
"ice-cubes,cranberry-juice,passionfruit-juice,lime-juice,raspberry",46
"ice-cubes,rye-whiskey,calvados,grenadine,orange-juice",23
"ice-cubes,absolut-vodka,gin,pink-grapefruit-juice",31
"ice-cubes,absolut-apeach,elderflower-cordial,simple-syrup,soda-water",30
"ice-cubes,gin,maraschino-liqueur,vermouth-sweet",15
"ice-cubes,bourbon,cherry-liqueur,creme-de-menthe-white,maraschino-berry",23
"ice-cubes,absolut-vodka,apple-juice,lemon-juice,grenadine,orange-bitters,apple",42
"ice-cubes,absolut-vanilia,apple-juice-fresh-pressed,apple-liqueur,passionfruit-juice,lemon-juice,apple",62
"bourbon,simple-syrup,butter,boiling-water",30
"ice-cubes,absolut-vodka,raspberry-puree,soda-water,lemon,raspberry",60
"ice-cubes,absolut-vodka,cranberry-juice,lime-juice,mint-leaf,blueberry",50
"ice-cubes,cognac,blackberry-liqueur,sherry,lemon-juice,orange-bitters,blackberry",46
"ice-cubes,grapefruit-juice,egg-yolk,grenadine,lemon-juice",50
"ice-cubes,dry-vermouth,gin,lime-juice,vermouth-sweet",11
"ice-cubes,elderflower-cordial,champagne,mint-leaf,pear",51
"ice-cubes,absolut-kurant,st-raphael,bitters,maraschino-berry",30
"ice-cubes,crushed-ice,dry-vermouth,calvados,lemon-juice,simple-syrup,champagne,apple",26
"ice-cubes,absolut-vodka,orange-flavored-brandy,egg-white,orange-juice,campari",52
"ice-cubes,irish-whiskey,lemon-juice,tomato-juice,worcestershire-sauce",6
"ice-cubes,crushed-ice,absolut-raspberri,apple-juice-fresh-pressed,orange-juice,simple-syrup,mint-leaf,passionfruit,raspberry",45
"crushed-ice,absolut-ruby-red,soda-water,lemon,mint-leaf",51
"ice-cubes,port-red,apple-juice,lime-juice,simple-syrup,tonic-water,apple,strawberry",45
"ice-cubes,absolut-vodka,limoncello,simple-syrup,raspberry",48
"ice-cubes,dry-vermouth,gin,orange-curacao,triple-sec,fernet-branca",22
"absolut-pears,champagne",40
"ice-cubes,absolut-raspberri,raspberry-soda,raspberry",44
"ice-cubes,pisco,lemon-juice,simple-syrup,egg-white",82
"ice-cubes,absolut-vodka,lemon-juice,simple-syrup,egg-white,raspberry",60
"absolut-raspberri,cranberry-juice,tonic-water,raspberry,straw",40
"ice-cubes,bourbon,amaretto,orange-juice",32
"ice-cubes,absolut-vodka,raspberry-puree,lemonade,lemon,raspberry",60
"ice-cubes,gin,cream,dark-cacao-liqueur",22
"ice-cubes,light-rum,applejack,lime-juice,orgeat-almond-syrup,lime",50
"ice-cubes,absolut-pears,simple-syrup,apple-juice,lemon-juice,lime-juice,champagne,mint-leaf",50
"light-rum,coffee-cold,cream,simple-syrup",1
"ice-cubes,italian-vermouth,orange-juice,orange-bitters,orange",17
"ice-cubes,gin,apricot-brandy,lemonade,strawberry-syrup,lime,mint-leaf,strawberry",30
"ice-cubes,absolut-vodka,grapefruit-juice,peach-liqueur,campari,simple-syrup",50
"ice-cubes,absolut-vodka,grapefruit-juice,passionfruit-syrup,grapefruit",50
"ice-cubes,absolut-ruby-red,ruby-grapefruit-juice,lemon",60
"ice-cubes,absolut-vodka,lemon-juice,simple-syrup,raspberry-liqueur,orange-bitters,soda-water,raspberry",52
"ice-cubes,gin,port-red,orange-bitters,lemon",50
"ice-cubes,bitters,tonic-water,lemon",50
"ice-cubes,aged-rum-of-cuban-type,lemon-juice,vanilla-syrup,red-currant",49
"crushed-ice,absolut-raspberri,lemon-juice,black-raspberry-liqueur,simple-syrup,soda-water",50
"ice-cubes,absolut-vodka,cream,dark-cacao-liqueur,kahlua,nutmeg",41
"ice-cubes,tequila,lime-juice,maraschino-liqueur,grenadine,lemon,maraschino-berry",46
"crushed-ice,absolut-vodka,lemon-juice,raspberry-liqueur,black-raspberry-liqueur,champagne,blackberry",79
"ice-cubes,tequila,black-currant-liqueur,lime-juice,ginger-ale,cucumber",46
"ice-cubes,absolut-vodka,white-cranberry-juice,violet-liqueur,lime-juice",48
"ice-cubes,absolut-vodka,raspberry-liqueur,lemon-juice",54
"ice-cubes,tequila,triple-sec,lime-juice",10
"ice-cubes,canadian-whisky,grapefruit-juice,lemon-juice,maraschino-berry",40
"ice-cubes,bourbon,cognac,milk-frozen-in-cubes,milk",50
"ice-cubes,gin,green-chartreuse,benedictine-dom,orange-curacao,green-olive",25
"ice-cubes,bourbon,orange-juice,orgeat-almond-syrup",22
"ice-cubes,light-rum,lemon-juice,orange-curacao,simple-syrup,soda-water,lime",46
"ice-cubes,absolut-vodka,cream,peach-liqueur,kahlua,hazelnut-liqueur",20
"ice-cubes,bourbon,dry-vermouth,vermouth-sweet,orange-bitters,maraschino-berry",20
"ice-cubes,bourbon,passionfruit-juice,triple-sec,lemon",37
"ice-cubes,bourbon,cherry-liqueur,maraschino-liqueur,maraschino-berry",20
"ice-cubes,cognac,pineapple-juice,applejack,pineapple",30
"ice-cubes,bourbon,orange-juice,white-cacao-liqueur,cream",40
"ice-cubes,absolut-vodka,grenadine,lemon-juice,tonic-water,lemon",37
"ice-cubes,dry-vermouth,gin,vermouth-sweet,pineapple",21
"ice-cubes,absolut-apeach,strawberry-syrup,passionfruit-juice,straw,strawberry",42
"ice-cubes,absolut-citron,lemon-juice,raspberry-liqueur,lemon",50
"ice-cubes,absolut-ruby-red,apricot-juice",51
"ice-cubes,cognac,vermouth-sweet,limoncello,peach-bitters,lemon",32
"ice-cubes,bourbon,dry-vermouth,bitters",20
"ice-cubes,gin,apricot-brandy,dry-vermouth",23
"ice-cubes,light-rum,lemon-juice,violet-liqueur,simple-syrup",34
"ice-cubes,bourbon,pineapple-juice,grenadine,tonic-water,orange",34
"ice-cubes,absolut-vanilia,grapefruit-juice,simple-syrup,orange-bitters,lemongrass",68
"ice-cubes,gin,vermouth-sweet,orange-curacao,maraschino-berry,orange",30
"ice-cubes,bourbon,lemon-juice,orange-juice,almond-liqueur,lemon",34
"ice-cubes,bourbon,grapefruit-juice,triple-sec,pastis",40
"absolut-ruby-red,grape,tangerine",1
"absolut-ruby-red,champagne,ruby-grapefruit-juice",60
"ice-cubes,absolut-ruby-red,passionfruit",57
"ice-cubes,absolut-ruby-red,orange-juice",45
"crushed-ice,absolut-ruby-red,strawberry",1
"ice-cubes,absolut-ruby-red,lemon-lime-soda,grapefruit-juice,pineapple-juice,rosemary",45
"crushed-ice,absolut-ruby-red,lime",1
"ice-cubes,light-rum,milk,egg,simple-syrup",50
"absolut-vodka,coffee,red-wine,simple-syrup",12
"light-rum,lemon-juice,simple-syrup,boiling-water,lemon",50
"ice-cubes,absolut-apeach,cranberry-juice,black-raspberry-liqueur,mint-leaf",47
"ice-cubes,absolut-vodka,kahlua,lemon-juice,lemon",25
"ice-cubes,absolut-mandrin,orange-flavored-brandy,apple-juice-fresh-pressed,orange-bitters",30
"ice-cubes,light-rum,lemon-juice,simple-syrup,soda-water",48
"ice-cubes,bourbon,lemon-juice,egg-white,lime-juice,simple-syrup,soda-water",62
"ice-cubes,absolut-apeach,pear-puree,lemon-juice,simple-syrup,soda-water,pear",49
"crushed-ice,sherry,orange-curacao,lemon",34
"ice-cubes,bourbon,vermouth-sweet,pastis,bitters,orange-bitters",23
"ice-cubes,bourbon,vermouth-sweet,benedictine-dom,lemon,maraschino-berry",23
"ice-cubes,bourbon,orange-curacao,pineapple-juice,vermouth-sweet,lemon,maraschino-berry",32
"absolut-tune,orange-juice,orange-liqueur,orange",50
"ice-cubes,bourbon,mandarines-liqueur,vermouth-sweet",24
"ice-cubes,apple-juice-fresh-pressed,calvados,mint-leaf,champagne",60
"ice-cubes,apricot-brandy,gin,lemon-juice,grenadine,soda-water,mint-leaf",50
"ice-cubes,absolut-apeach,vanilla-liqueur,lemon-juice,passionfruit-syrup",57
"ice-cubes,tequila,white-cacao-liqueur,cream,grenadine,cinnamon",44
"ice-cubes,bourbon,dark-rum-of-jamaican-type,orange-juice",21
"ice-cubes,gin,lychee-liqueur,pineapple-juice,simple-syrup,mint-leaf,lychee,lemon,ginger-ale",46
