players	count	points
D.J. Augustin,Gerald Wallace,Stephen Graham,Theo Ratliff,Tyrus Thomas	2	4.0
D.J. Augustin,Gerald Wallace,Stephen Graham,Tyrus Thomas,Tyson Chandler	2	3.5
D.J. Augustin,Gerald Wallace,Stephen Graham,Tyson Chandler,Vladimir Radmanovic	1	4.0
D.J. Augustin,Gerald Wallace,Stephen Jackson,Theo Ratliff,Tyrus Thomas	6	4.333333333333333
D.J. Augustin,Gerald Wallace,Stephen Jackson,Theo Ratliff,Tyson Chandler	1	4.0
D.J. Augustin,Gerald Wallace,Stephen Jackson,Tyrus Thomas,Tyson Chandler	4	4.0
D.J. Augustin,Jared Dudley,Jason Richardson,Nazr Mohammed,Raymond Felton	2	3.5
D.J. Augustin,Jared Dudley,Jason Richardson,Raymond Felton,Sean May	1	2.0
D.J. Augustin,Jared Dudley,Jason Richardson,Raymond Felton,Shannon Brown	1	4.0
D.J. Augustin,Jared Dudley,Matt Carroll,Nazr Mohammed,Raymond Felton	1	4.0
D.J. Augustin,Jared Dudley,Raymond Felton,Ryan Hollins,Shannon Brown	2	4.0
D.J. Augustin,Juwan Howard,Matt Carroll,Raymond Felton,Ryan Hollins	1	7.0
D.J. Augustin,Larry Hughes,Nazr Mohammed,Stephen Graham,Tyrus Thomas	2	5.0
D.J. Augustin,Larry Hughes,Stephen Graham,Theo Ratliff,Tyrus Thomas	1	11.0
D.J. Augustin,Larry Hughes,Stephen Graham,Tyrus Thomas,Tyson Chandler	2	2.0
D.J. Augustin,Larry Hughes,Stephen Jackson,Theo Ratliff,Tyrus Thomas	1	4.0
D.J. Augustin,Larry Hughes,Stephen Jackson,Tyrus Thomas,Tyson Chandler	2	2.0
D.J. Augustin,Matt Carroll,Ryan Hollins,Sean May,Shannon Brown	1	4.0
D.J. Augustin,Nazr Mohammed,Raymond Felton,Ronald Murray,Stephen Jackson	1	5.0
D.J. Augustin,Nazr Mohammed,Raymond Felton,Sean May,Vladimir Radmanovic	1	2.0
D.J. Augustin,Nazr Mohammed,Ronald Murray,Stephen Graham,Vladimir Radmanovic	1	17.0
D.J. Augustin,Nazr Mohammed,Ronald Murray,Stephen Jackson,Tyson Chandler	1	2.0
D.J. Augustin,Raymond Felton,Ronald Murray,Stephen Graham,Stephen Jackson	1	2.0
D.J. Augustin,Raymond Felton,Stephen Jackson,Theo Ratliff,Tyrus Thomas	2	3.0
D.J. Augustin,Raymond Felton,Stephen Jackson,Tyrus Thomas,Tyson Chandler	2	3.0
D.J. Augustin,Stephen Graham,Stephen Jackson,Theo Ratliff,Tyrus Thomas	3	2.6666666666666665
D.J. Augustin,Stephen Graham,Stephen Jackson,Tyrus Thomas,Tyson Chandler	5	3.6
D.J. Mbenga,Derek Fisher,Jordan Farmar,Kobe Bryant,Lamar Odom	1	2.0
D.J. Mbenga,Derek Fisher,Josh Powell,Kobe Bryant,Luke Walton	3	6.333333333333333
D.J. Mbenga,Derek Fisher,Josh Powell,Kobe Bryant,Ron Artest	3	5.0
D.J. Mbenga,Derek Fisher,Josh Powell,Kobe Bryant,Trevor Ariza	1	6.0
D.J. Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Luke Walton	5	3.2
D.J. Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Pau Gasol	1	7.0
D.J. Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Ron Artest	6	10.166666666666666
D.J. Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Sasha Vujacic	1	3.0
D.J. Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Shannon Brown	3	3.6666666666666665
D.J. Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Trevor Ariza	8	5.25
D.J. Mbenga,Derek Fisher,Kobe Bryant,Luke Walton,Trevor Ariza	1	5.0
D.J. Mbenga,Derek Fisher,Kobe Bryant,Pau Gasol,Sasha Vujacic	1	4.0
D.J. Mbenga,Derek Fisher,Kobe Bryant,Ron Artest,Shannon Brown	1	2.0
D.J. Mbenga,Derek Fisher,Lamar Odom,Ron Artest,Shannon Brown	1	4.0
D.J. Mbenga,Jordan Farmar,Josh Powell,Kobe Bryant,Luke Walton	3	4.666666666666667
D.J. Mbenga,Jordan Farmar,Josh Powell,Kobe Bryant,Sasha Vujacic	2	13.0
D.J. Mbenga,Jordan Farmar,Josh Powell,Kobe Bryant,Shannon Brown	1	2.0
D.J. Mbenga,Jordan Farmar,Josh Powell,Luke Walton,Sasha Vujacic	6	6.166666666666667
D.J. Mbenga,Jordan Farmar,Josh Powell,Luke Walton,Shannon Brown	2	4.0
D.J. Mbenga,Jordan Farmar,Josh Powell,Ron Artest,Sasha Vujacic	2	5.5
D.J. Mbenga,Jordan Farmar,Josh Powell,Ron Artest,Shannon Brown	2	5.0
D.J. Mbenga,Jordan Farmar,Josh Powell,Sasha Vujacic,Shannon Brown	4	8.5
D.J. Mbenga,Jordan Farmar,Josh Powell,Sasha Vujacic,Trevor Ariza	4	12.0
D.J. Mbenga,Jordan Farmar,Josh Powell,Shannon Brown,Trevor Ariza	1	6.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Luke Walton	4	5.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Ron Artest	4	4.75
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Sasha Vujacic	1	2.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Shannon Brown	9	4.666666666666667
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Trevor Ariza	4	2.75
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Luke Walton,Ron Artest	1	2.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Luke Walton,Sasha Vujacic	1	8.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Luke Walton,Shannon Brown	1	9.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Ron Artest,Shannon Brown	2	3.0
D.J. Mbenga,Jordan Farmar,Kobe Bryant,Sasha Vujacic,Trevor Ariza	1	4.0
D.J. Mbenga,Jordan Farmar,Lamar Odom,Luke Walton,Sasha Vujacic	1	2.0
D.J. Mbenga,Jordan Farmar,Lamar Odom,Ron Artest,Sasha Vujacic	2	5.5
D.J. Mbenga,Jordan Farmar,Lamar Odom,Ron Artest,Shannon Brown	9	4.888888888888889
D.J. Mbenga,Jordan Farmar,Lamar Odom,Sasha Vujacic,Trevor Ariza	2	4.5
D.J. Mbenga,Jordan Farmar,Luke Walton,Ron Artest,Sasha Vujacic	1	7.0
D.J. Mbenga,Jordan Farmar,Ron Artest,Sasha Vujacic,Shannon Brown	1	3.0
D.J. Mbenga,Josh Powell,Kobe Bryant,Luke Walton,Shannon Brown	1	2.0
D.J. Mbenga,Josh Powell,Kobe Bryant,Ron Artest,Shannon Brown	1	2.0
D.J. Mbenga,Josh Powell,Kobe Bryant,Sasha Vujacic,Trevor Ariza	1	5.0
D.J. Mbenga,Josh Powell,Lamar Odom,Luke Walton,Sasha Vujacic	1	2.0
D.J. Mbenga,Josh Powell,Lamar Odom,Luke Walton,Shannon Brown	1	11.0
D.J. Mbenga,Josh Powell,Luke Walton,Sasha Vujacic,Shannon Brown	3	6.666666666666667
D.J. Mbenga,Josh Powell,Ron Artest,Sasha Vujacic,Shannon Brown	1	2.0
D.J. Mbenga,Kobe Bryant,Lamar Odom,Luke Walton,Shannon Brown	2	7.0
D.J. Mbenga,Kobe Bryant,Lamar Odom,Ron Artest,Sasha Vujacic	1	4.0
D.J. Mbenga,Kobe Bryant,Lamar Odom,Ron Artest,Shannon Brown	1	14.0
D.J. Mbenga,Kobe Bryant,Lamar Odom,Shannon Brown,Trevor Ariza	1	6.0
D.J. Mbenga,Kobe Bryant,Luke Walton,Sasha Vujacic,Trevor Ariza	1	5.0
D.J. Mbenga,Luke Walton,Ron Artest,Sasha Vujacic,Shannon Brown	1	9.0
D.J. Strawberry,Eric Piatkowski,Leandro Barbosa,Marcus Banks,Sean Marks	1	5.0
D.J. Strawberry,Grant Hill,Leandro Barbosa,Raja Bell,Shaquille O'Neal	1	2.0
D.J. White,Damien Wilkins,Earl Watson,Kyle Weaver,Nick Collison	1	17.0
D.J. White,Earl Watson,Jeff Green,Kevin Durant,Russell Westbrook	1	2.0
D.J. White,Earl Watson,Jeff Green,Kyle Weaver,Shaun Livingston	1	6.0
D.J. White,Earl Watson,Jeff Green,Malik Rose,Shaun Livingston	1	4.0
D.J. White,Earl Watson,Jeff Green,Russell Westbrook,Shaun Livingston	2	3.5
D.J. White,Earl Watson,Kevin Durant,Kyle Weaver,Nick Collison	1	6.0
D.J. White,Earl Watson,Kevin Durant,Malik Rose,Shaun Livingston	1	6.0
D.J. White,Earl Watson,Kevin Durant,Nick Collison,Russell Westbrook	1	6.0
D.J. White,Earl Watson,Kevin Durant,Russell Westbrook,Shaun Livingston	1	7.0
D.J. White,Earl Watson,Kyle Weaver,Malik Rose,Shaun Livingston	1	10.0
D.J. White,Earl Watson,Kyle Weaver,Nenad Krstic,Shaun Livingston	1	2.0
D.J. White,Earl Watson,Kyle Weaver,Nick Collison,Shaun Livingston	1	10.0
D.J. White,Earl Watson,Kyle Weaver,Robert Swift,Shaun Livingston	2	16.0
D.J. White,Earl Watson,Nick Collison,Russell Westbrook,Shaun Livingston	1	6.0
D.J. White,Earl Watson,Robert Swift,Russell Westbrook,Shaun Livingston	1	7.0
D.J. White,Eric Maynor,Etan Thomas,Kevin Ollie,Kyle Weaver	1	6.0
D.J. White,Eric Maynor,Jeff Green,Kevin Ollie,Serge Ibaka	1	2.0
D.J. White,Eric Maynor,Kevin Ollie,Kyle Weaver,Serge Ibaka	2	11.5
D.J. White,Eric Maynor,Kevin Ollie,Serge Ibaka,Thabo Sefolosha	1	2.0
D.J. White,Eric Maynor,Kyle Weaver,Serge Ibaka,Thabo Sefolosha	1	3.0
D.J. White,Etan Thomas,James Harden,Kevin Durant,Russell Westbrook	1	4.0
D.J. White,Etan Thomas,James Harden,Kevin Ollie,Shaun Livingston	1	6.0
D.J. White,James Harden,Jeff Green,Mike Wilks,Nenad Krstic	1	2.0
D.J. White,James Harden,Jeff Green,Mike Wilks,Serge Ibaka	1	2.0
D.J. White,James Harden,Jeff Green,Nick Collison,Russell Westbrook	1	2.0
D.J. White,James Harden,Jeff Green,Nick Collison,Shaun Livingston	1	9.0
D.J. White,James Harden,Kevin Durant,Mike Wilks,Serge Ibaka	1	4.0
D.J. White,James Harden,Kevin Durant,Nick Collison,Russell Westbrook	1	3.0
D.J. White,James Harden,Kevin Ollie,Kyle Weaver,Nick Collison	1	11.0
D.J. White,James Harden,Kevin Ollie,Kyle Weaver,Serge Ibaka	1	22.0
D.J. White,James Harden,Kyle Weaver,Nick Collison,Thabo Sefolosha	1	2.0
D.J. White,James Harden,Mike Wilks,Serge Ibaka,Shaun Livingston	1	9.0
D.J. White,James Harden,Mike Wilks,Serge Ibaka,Thabo Sefolosha	1	6.0
D.J. White,James Harden,Russell Westbrook,Ryan Bowen,Serge Ibaka	1	14.0
D.J. White,James Harden,Russell Westbrook,Serge Ibaka,Thabo Sefolosha	1	4.0
D.J. White,Jeff Green,Kevin Durant,Kyle Weaver,Shaun Livingston	2	3.5
D.J. White,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook	1	2.0
D.J. White,Jeff Green,Kevin Durant,Russell Westbrook,Serge Ibaka	1	10.0
D.J. White,Jeff Green,Kevin Durant,Russell Westbrook,Shaun Livingston	1	2.0
D.J. White,Jeff Green,Kevin Durant,Russell Westbrook,Thabo Sefolosha	1	8.0
D.J. White,Jeff Green,Kyle Weaver,Malik Rose,Shaun Livingston	1	6.0
D.J. White,Jeff Green,Kyle Weaver,Nenad Krstic,Shaun Livingston	1	4.0
D.J. White,Jeff Green,Kyle Weaver,Nick Collison,Shaun Livingston	2	8.0
D.J. White,Jeff Green,Nick Collison,Russell Westbrook,Thabo Sefolosha	1	4.0
D.J. White,Jeff Green,Nick Collison,Shaun Livingston,Thabo Sefolosha	1	10.0
D.J. White,Kevin Durant,Kevin Ollie,Nick Collison,Russell Westbrook	1	8.0
D.J. White,Kevin Durant,Kyle Weaver,Malik Rose,Shaun Livingston	1	6.0
D.J. White,Kevin Durant,Kyle Weaver,Nenad Krstic,Russell Westbrook	1	2.0
D.J. White,Kevin Durant,Kyle Weaver,Nenad Krstic,Shaun Livingston	1	4.0
D.J. White,Kevin Durant,Kyle Weaver,Nick Collison,Shaun Livingston	3	4.666666666666667
D.J. White,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha	1	10.0
D.J. White,Kyle Weaver,Malik Rose,Nick Collison,Shaun Livingston	1	26.0
DJ Mbenga,Derek Fisher,Javaris Crittenton,Kobe Bryant,Ronny Turiaf	1	6.0
DJ Mbenga,Derek Fisher,Jordan Farmar,Kobe Bryant,Lamar Odom	1	2.0
DJ Mbenga,Derek Fisher,Jordan Farmar,Kobe Bryant,Ronny Turiaf	1	4.0
DJ Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Luke Walton	3	2.6666666666666665
DJ Mbenga,Derek Fisher,Kobe Bryant,Lamar Odom,Vladimir Radmanovic	4	10.5
DJ Mbenga,Derek Fisher,Kobe Bryant,Sasha Vujacic,Vladimir Radmanovic	1	2.0
DJ Mbenga,Devean George,Devin Harris,Dirk Nowitzki,Greg Buckner	1	3.0
DJ Mbenga,Devean George,Devin Harris,Dirk Nowitzki,Josh Howard	1	2.0
DJ Mbenga,Devean George,Devin Harris,Erick Dampier,Greg Buckner	1	2.0
DJ Mbenga,Devean George,Devin Harris,Greg Buckner,Maurice Ager	1	2.0
DJ Mbenga,Devean George,Devin Harris,Jerry Stackhouse,Josh Howard	2	2.0
DJ Mbenga,Devean George,Greg Buckner,Jose Juan Barea,Maurice Ager	1	5.0
DJ Mbenga,Devin Harris,Dirk Nowitzki,Greg Buckner,Jason Terry	1	2.0
DJ Mbenga,Devin Harris,Dirk Nowitzki,Jerry Stackhouse,Josh Howard	1	11.0
DJ Mbenga,Ira Newble,Jordan Farmar,Luke Walton,Sasha Vujacic	1	8.0
DJ Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Luke Walton	2	5.5
DJ Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Sasha Vujacic	3	8.0
DJ Mbenga,Jordan Farmar,Kobe Bryant,Lamar Odom,Vladimir Radmanovic	3	5.666666666666667
DJ Mbenga,Jordan Farmar,Kobe Bryant,Luke Walton,Sasha Vujacic	4	6.25
DJ Mbenga,Jordan Farmar,Kobe Bryant,Ronny Turiaf,Sasha Vujacic	3	7.0
DJ Mbenga,Jordan Farmar,Kobe Bryant,Sasha Vujacic,Vladimir Radmanovic	1	20.0
DJ Mbenga,Jordan Farmar,Lamar Odom,Luke Walton,Sasha Vujacic	6	5.333333333333333
DJ Mbenga,Jordan Farmar,Lamar Odom,Sasha Vujacic,Vladimir Radmanovic	1	5.0
DJ Mbenga,Jordan Farmar,Luke Walton,Ronny Turiaf,Sasha Vujacic	3	5.333333333333333
DJ Mbenga,Jordan Farmar,Luke Walton,Sasha Vujacic,Vladimir Radmanovic	2	20.5
DJ Mbenga,Jordan Farmar,Ronny Turiaf,Sasha Vujacic,Vladimir Radmanovic	1	2.0
DJ Mbenga,Kelenna Azubuike,Matt Barnes,Mickael Pietrus,Monta Ellis	1	2.0
DJ Mbenga,Kelenna Azubuike,Matt Barnes,Monta Ellis,Stephen Jackson	2	7.0
DJ Mbenga,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Stephen Jackson	1	4.0
DJ Mbenga,Kobe Bryant,Lamar Odom,Luke Walton,Sasha Vujacic	2	4.5
DaJuan Summers,Jason Maxiell,Jonas Jerebko,Kwame Brown,Will Bynum	1	12.0
DaJuan Summers,Jason Maxiell,Jonas Jerebko,Richard Hamilton,Will Bynum	1	13.0
DaJuan Summers,Jason Maxiell,Jonas Jerebko,Tayshaun Prince,Will Bynum	1	4.0
DaJuan Summers,Jason Maxiell,Kwame Brown,Rodney Stuckey,Will Bynum	2	2.0
DaJuan Summers,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Will Bynum	2	9.0
Daequan Cook,Dorell Wright,Dwyane Wade,Earl Barron,Ricky Davis	1	6.0
Daequan Cook,Dorell Wright,Dwyane Wade,Earl Barron,Udonis Haslem	1	4.0
Daequan Cook,Dorell Wright,Dwyane Wade,Jamaal Magloire,Quentin Richardson	1	10.0
Daequan Cook,Dorell Wright,Dwyane Wade,Jason Williams,Ricky Davis	1	2.0
Daequan Cook,Dorell Wright,Dwyane Wade,Jason Williams,Udonis Haslem	2	5.5
Daequan Cook,Dorell Wright,Dwyane Wade,Jermaine O'Neal,Quentin Richardson	1	9.0
Daequan Cook,Dorell Wright,Dwyane Wade,Jermaine O'Neal,Udonis Haslem	3	6.333333333333333
Daequan Cook,Dorell Wright,Dwyane Wade,Joel Anthony,Udonis Haslem	3	7.0
Daequan Cook,Dorell Wright,Dwyane Wade,Mark Blount,Ricky Davis	2	5.5
Daequan Cook,Dorell Wright,Dwyane Wade,Mark Blount,Udonis Haslem	1	2.0
Daequan Cook,Dorell Wright,Dwyane Wade,Michael Beasley,Udonis Haslem	1	6.0
Daequan Cook,Dorell Wright,Dwyane Wade,Quentin Richardson,Udonis Haslem	1	3.0
Daequan Cook,Dorell Wright,Dwyane Wade,Ricky Davis,Shaquille O'Neal	5	3.6
Daequan Cook,Dorell Wright,Dwyane Wade,Ricky Davis,Udonis Haslem	5	10.0
Daequan Cook,Dorell Wright,Dwyane Wade,Shaquille O'Neal,Udonis Haslem	2	5.0
Daequan Cook,Dorell Wright,Earl Barron,Jason Williams,Ricky Davis	2	2.0
Daequan Cook,Dorell Wright,Earl Barron,Jason Williams,Shaquille O'Neal	1	2.0
Daequan Cook,Dorell Wright,Earl Barron,Jason Williams,Udonis Haslem	1	2.0
Daequan Cook,Dorell Wright,Earl Barron,Luke Jackson,Mark Blount	1	2.0
Daequan Cook,Dorell Wright,Jamaal Magloire,James Jones,Mario Chalmers	1	9.0
Daequan Cook,Dorell Wright,Jamaal Magloire,Jermaine O'Neal,Mario Chalmers	1	9.0
Daequan Cook,Dorell Wright,Jamaal Magloire,Jermaine O'Neal,Rafer Alston	1	6.0
Daequan Cook,Dorell Wright,Jamaal Magloire,Mario Chalmers,Michael Beasley	1	11.0
Daequan Cook,Dorell Wright,Jamaal Magloire,Mario Chalmers,Udonis Haslem	1	2.0
Daequan Cook,Dorell Wright,Jamaal Magloire,Rafer Alston,Udonis Haslem	1	4.0
Daequan Cook,Dorell Wright,Jason Williams,Mark Blount,Ricky Davis	1	2.0
Daequan Cook,Dorell Wright,Jason Williams,Ricky Davis,Shaquille O'Neal	1	2.0
Daequan Cook,Dorell Wright,Jason Williams,Ricky Davis,Udonis Haslem	4	4.75
Daequan Cook,Dorell Wright,Jason Williams,Shaquille O'Neal,Udonis Haslem	1	4.0
Daequan Cook,Dorell Wright,Jermaine O'Neal,Mario Chalmers,Michael Beasley	1	6.0
Daequan Cook,Dorell Wright,Jermaine O'Neal,Mario Chalmers,Udonis Haslem	3	3.6666666666666665
Daequan Cook,Dorell Wright,Jermaine O'Neal,Michael Beasley,Rafer Alston	1	8.0
Daequan Cook,Dorell Wright,Jermaine O'Neal,Rafer Alston,Udonis Haslem	2	3.5
Daequan Cook,Dorell Wright,Joel Anthony,Marcus Banks,Shaun Livingston	1	4.0
Daequan Cook,Dorell Wright,Joel Anthony,Mario Chalmers,Michael Beasley	7	4.714285714285714
Daequan Cook,Dorell Wright,Joel Anthony,Mario Chalmers,Udonis Haslem	4	4.5
Daequan Cook,Dorell Wright,Mario Chalmers,Michael Beasley,Udonis Haslem	8	7.875
Daequan Cook,Dwyane Wade,Earl Barron,Jason Williams,Luke Jackson	1	2.0
Daequan Cook,Dwyane Wade,Earl Barron,Jason Williams,Mark Blount	1	2.0
Daequan Cook,Dwyane Wade,Earl Barron,Jason Williams,Ricky Davis	2	4.0
Daequan Cook,Dwyane Wade,Earl Barron,Luke Jackson,Mark Blount	2	4.5
Daequan Cook,Dwyane Wade,Earl Barron,Luke Jackson,Shaquille O'Neal	1	2.0
Daequan Cook,Dwyane Wade,Earl Barron,Luke Jackson,Udonis Haslem	2	3.0
Daequan Cook,Dwyane Wade,Earl Barron,Mark Blount,Ricky Davis	1	5.0
Daequan Cook,Dwyane Wade,Earl Barron,Ricky Davis,Shaquille O'Neal	2	5.0
Daequan Cook,Dwyane Wade,Earl Barron,Ricky Davis,Udonis Haslem	1	10.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Jamario Moon,Michael Beasley	1	5.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Jamario Moon,Udonis Haslem	1	8.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,James Jones,Michael Beasley	3	5.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,James Jones,Udonis Haslem	1	2.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,James Jones,Yakhouba Diawara	1	2.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Marcus Banks,Michael Beasley	1	2.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Marcus Banks,Udonis Haslem	1	5.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Mario Chalmers,Michael Beasley	8	7.875
Daequan Cook,Dwyane Wade,Jamaal Magloire,Mario Chalmers,Shawn Marion	1	6.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Mario Chalmers,Udonis Haslem	7	11.428571428571429
Daequan Cook,Dwyane Wade,Jamaal Magloire,Mario Chalmers,Yakhouba Diawara	1	2.0
Daequan Cook,Dwyane Wade,Jamaal Magloire,Michael Beasley,Shawn Marion	3	9.666666666666666
Daequan Cook,Dwyane Wade,Jamaal Magloire,Michael Beasley,Yakhouba Diawara	3	4.333333333333333
Daequan Cook,Dwyane Wade,Jamaal Magloire,Shawn Marion,Udonis Haslem	2	2.5
Daequan Cook,Dwyane Wade,Jamario Moon,Jermaine O'Neal,Michael Beasley	3	8.333333333333334
Daequan Cook,Dwyane Wade,Jamario Moon,Jermaine O'Neal,Udonis Haslem	6	10.5
Daequan Cook,Dwyane Wade,Jamario Moon,Joel Anthony,Michael Beasley	4	6.5
Daequan Cook,Dwyane Wade,Jamario Moon,Mario Chalmers,Udonis Haslem	2	6.5
Daequan Cook,Dwyane Wade,Jamario Moon,Michael Beasley,Udonis Haslem	9	8.555555555555555
Daequan Cook,Dwyane Wade,James Jones,Jermaine O'Neal,Michael Beasley	1	9.0
Daequan Cook,Dwyane Wade,James Jones,Jermaine O'Neal,Udonis Haslem	2	10.0
Daequan Cook,Dwyane Wade,James Jones,Joel Anthony,Mario Chalmers	1	2.0
Daequan Cook,Dwyane Wade,James Jones,Joel Anthony,Michael Beasley	2	10.5
Daequan Cook,Dwyane Wade,James Jones,Joel Anthony,Udonis Haslem	1	3.0
Daequan Cook,Dwyane Wade,James Jones,Mario Chalmers,Mark Blount	1	3.0
Daequan Cook,Dwyane Wade,James Jones,Mario Chalmers,Michael Beasley	1	3.0
Daequan Cook,Dwyane Wade,James Jones,Mark Blount,Michael Beasley	1	10.0
Daequan Cook,Dwyane Wade,James Jones,Michael Beasley,Udonis Haslem	5	3.8
Daequan Cook,Dwyane Wade,Jason Williams,Mark Blount,Ricky Davis	2	5.5
Daequan Cook,Dwyane Wade,Jason Williams,Mark Blount,Shaquille O'Neal	1	15.0
Daequan Cook,Dwyane Wade,Jason Williams,Mark Blount,Udonis Haslem	1	3.0
Daequan Cook,Dwyane Wade,Jason Williams,Ricky Davis,Shaquille O'Neal	3	8.0
Daequan Cook,Dwyane Wade,Jason Williams,Ricky Davis,Udonis Haslem	9	8.444444444444445
Daequan Cook,Dwyane Wade,Jason Williams,Shaquille O'Neal,Udonis Haslem	1	2.0
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,Michael Beasley	9	8.0
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,Udonis Haslem	13	6.846153846153846
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Quentin Richardson	1	2.0
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Udonis Haslem	1	2.0
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Yakhouba Diawara	2	2.5
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Quentin Richardson,Udonis Haslem	1	6.0
Daequan Cook,Dwyane Wade,Jermaine O'Neal,Udonis Haslem,Yakhouba Diawara	1	2.0
Daequan Cook,Dwyane Wade,Joel Anthony,Marcus Banks,Michael Beasley	1	6.0
Daequan Cook,Dwyane Wade,Joel Anthony,Mario Chalmers,Michael Beasley	11	6.181818181818182
Daequan Cook,Dwyane Wade,Joel Anthony,Mario Chalmers,Shavlik Randolph	1	6.0
Daequan Cook,Dwyane Wade,Joel Anthony,Mario Chalmers,Shawn Marion	8	8.5
Daequan Cook,Dwyane Wade,Joel Anthony,Mario Chalmers,Udonis Haslem	12	5.083333333333333
Daequan Cook,Dwyane Wade,Joel Anthony,Michael Beasley,Udonis Haslem	1	8.0
Daequan Cook,Dwyane Wade,Joel Anthony,Quentin Richardson,Udonis Haslem	1	6.0
Daequan Cook,Dwyane Wade,Joel Anthony,Shawn Marion,Udonis Haslem	3	3.6666666666666665
Daequan Cook,Dwyane Wade,Joel Anthony,Udonis Haslem,Yakhouba Diawara	1	4.0
Daequan Cook,Dwyane Wade,Luke Jackson,Mark Blount,Ricky Davis	2	3.0
Daequan Cook,Dwyane Wade,Luke Jackson,Mark Blount,Udonis Haslem	2	10.0
Daequan Cook,Dwyane Wade,Luke Jackson,Ricky Davis,Udonis Haslem	2	9.5
Daequan Cook,Dwyane Wade,Marcus Banks,Mark Blount,Michael Beasley	1	4.0
Daequan Cook,Dwyane Wade,Marcus Banks,Michael Beasley,Udonis Haslem	2	4.0
Daequan Cook,Dwyane Wade,Marcus Banks,Shawn Marion,Udonis Haslem	2	5.0
Daequan Cook,Dwyane Wade,Mario Chalmers,Mark Blount,Michael Beasley	1	2.0
Daequan Cook,Dwyane Wade,Mario Chalmers,Mark Blount,Udonis Haslem	2	8.0
Daequan Cook,Dwyane Wade,Mario Chalmers,Michael Beasley,Shawn Marion	1	2.0
Daequan Cook,Dwyane Wade,Mario Chalmers,Michael Beasley,Udonis Haslem	25	8.84
Daequan Cook,Dwyane Wade,Mario Chalmers,Shawn Marion,Udonis Haslem	25	12.64
Daequan Cook,Dwyane Wade,Mark Blount,Michael Beasley,Yakhouba Diawara	1	7.0
Daequan Cook,Dwyane Wade,Mark Blount,Ricky Davis,Shawn Marion	1	2.0
Daequan Cook,Dwyane Wade,Mark Blount,Ricky Davis,Udonis Haslem	4	5.0
Daequan Cook,Dwyane Wade,Michael Beasley,Quentin Richardson,Udonis Haslem	2	3.0
Daequan Cook,Dwyane Wade,Michael Beasley,Shawn Marion,Udonis Haslem	6	5.0
Daequan Cook,Dwyane Wade,Michael Beasley,Udonis Haslem,Yakhouba Diawara	3	4.333333333333333
Daequan Cook,Dwyane Wade,Quentin Richardson,Rafer Alston,Udonis Haslem	1	7.0
Daequan Cook,Dwyane Wade,Ricky Davis,Shaquille O'Neal,Udonis Haslem	5	6.0
Daequan Cook,Dwyane Wade,Shawn Marion,Udonis Haslem,Yakhouba Diawara	2	4.5
Daequan Cook,Earl Barron,Jason Williams,Joel Anthony,Kasib Powell	2	5.0
Daequan Cook,Earl Barron,Jason Williams,Joel Anthony,Ricky Davis	5	5.0
Daequan Cook,Earl Barron,Jason Williams,Kasib Powell,Mark Blount	3	6.0
